observation_id,timestamp,time_index,asset,regime,case_type,schema_variant,open,high,low,close,volume,log_return_1,rolling_vol_20,momentum_20,drawdown_60,stress_score,volume_zscore,target_return_1,target_regime,quality_flags,valid_for_training
2020-06-27-QQQ-03541,2020-06-27T00:00:00Z,177,QQQ,TREND_UP,clean,v1,115.0864833589,115.6366755838,114.9949970928,115.5448249659,987366.5472979511,0.0039746747,0.0121522572,-0.0105296326,-0.1367676447,0.2220433229,0.2211917747,-0.0064457398,TREND_UP,,true
2020-06-27-TLT-03542,2020-06-27T00:00:00Z,177,TLT,TREND_UP,clean,v1,98.3344050002,98.4879002329,97.4176141405,97.5699160430,1007183.2448723834,-0.0078047573,0.0114455225,-0.0215143330,-0.0434738882,0.2361898504,-0.0124141716,0.0023894896,TREND_UP,,true
2020-06-27-GLD-03543,2020-06-27T00:00:00Z,177,GLD,TREND_UP,clean,v1,101.0212768998,101.0430602484,100.8906589746,100.9124188501,1018737.0402981475,-0.0010781565,0.0084715094,-0.0257463126,-0.1188320419,0.1977367573,0.7828381830,-0.0285901110,TREND_UP,,true
2020-06-27-IWM-03544,2020-06-27T00:00:00Z,177,IWM,TREND_UP,clean,v1,122.9473125572,123.2540437785,121.1202534914,121.4231822845,1091235.0421355190,-0.0124740922,0.0095917722,-0.0086130009,-0.0399891923,0.1759633006,1.0558229142,0.0061846122,TREND_UP,,true
2020-06-27-EEM-03545,2020-06-27T00:00:00Z,177,EEM,TREND_UP,clean,v1,145.2480271042,149.4620912401,144.5554043577,148.7527560121,992115.3610677564,0.0238427592,0.0113971011,0.1630103013,0.0000000000,0.1852028936,-0.1088963618,-0.0050129619,TREND_UP,,true
2020-06-27-HYG-03546,2020-06-27T00:00:00Z,177,HYG,TREND_UP,clean,v1,123.8012529389,124.2575952342,123.7253318444,124.1814409894,983710.1802825660,0.0030662490,0.0105892084,0.0109936581,-0.0468148930,0.1720746363,-0.4057219592,-0.0173469101,TREND_UP,,true
2020-06-27-LQD-03547,2020-06-27T00:00:00Z,177,LQD,TREND_UP,clean,v1,117.6703483226,120.5152944669,117.2016766583,120.0371958367,978478.7326843089,0.0199146034,0.0079269026,0.0863266763,0.0000000000,0.1288121671,-0.1749853065,0.0012611327,TREND_UP,,true
2020-06-20-VNQ-03548,2020-06-20T00:00:00Z,177,VNQ,TREND_UP,stale_timestamp,v1,162.1302379337,162.5361081358,159.7127129149,160.1135345844,928263.7699919367,-0.0125167954,0.0117847569,-0.0667818653,-0.0773336016,0.3473266528,-0.7948699652,-0.0170392969,TREND_UP,STALE_TIMESTAMP,false
2020-06-27-DBC-03549,2020-06-27T00:00:00Z,177,DBC,TREND_UP,clean,v1,113.6451121613,113.6521072149,113.6031493740,113.6101422751,1036376.4708934277,-0.0003077587,0.0102477770,-0.0673155282,-0.1593488714,0.3235959413,0.8121373182,-0.0207674405,TREND_UP,,true
2020-06-27-XLK-03550,2020-06-27T00:00:00Z,177,XLK,TREND_UP,clean,v1,124.7319387625,124.9457290543,123.4555887587,123.6675546983,899813.5485887444,-0.0085699899,0.0112113219,0.0731178685,-0.0610049653,0.1821839811,-0.9499903135,-0.0143676422,TREND_UP,,true
2020-06-27-XLF-03551,2020-06-27T00:00:00Z,177,XLF,TREND_UP,clean,v1,174.8916392329,175.0707634736,173.8200980713,173.9983073605,1023204.0204347778,-0.0051210064,0.0084140242,0.0706043737,-0.0137818091,0.1367278928,0.4798127980,-0.0042690837,TREND_UP,,true
2020-06-27-XLE-03552,2020-06-27T00:00:00Z,177,XLE,TREND_UP,clean,v1,139.2882367581,139.3643513353,139.2755543638,139.3516631659,989358.4937513260,0.0004552572,0.0118282029,-0.0105727963,-0.0208449821,0.2168781547,0.0993249496,-0.0087931316,TREND_UP,,true
2020-06-27-XLP-03553,2020-06-27T00:00:00Z,177,XLP,TREND_UP,clean,v1,115.5630096184,115.7114316661,114.6758051098,114.8232770903,1095074.7797136849,-0.0064216936,0.0101522155,0.0119268291,-0.0734919684,0.1649735014,2.1771659916,-0.0066008635,TREND_UP,,true
2020-06-27-XLU-03554,2020-06-27T00:00:00Z,177,XLU,TREND_UP,clean,v1,127.4314707584,127.4939107671,127.0573656177,127.1196528390,991657.1335749853,-0.0024499446,0.0106725990,0.0903874571,-0.0024469459,0.1734297341,-0.0827320466,-0.0124633653,TREND_UP,,true
2020-06-27-XLI-03555,2020-06-27T00:00:00Z,177,XLI,TREND_UP,clean,v1,136.0905914981,137.6463699300,135.8327253566,137.3860491392,912165.3387455496,0.0094740620,0.0142581437,-0.0043780029,-0.0474277997,0.2419101756,-1.2372282257,-0.0047038291,TREND_UP,,true
2020-06-27-XLC-03556,2020-06-27T00:00:00Z,177,XLC,TREND_UP,clean,v1,168.3271830197,174.7371941075,167.2781446384,173.6549523281,1012645.1428374015,0.0311606944,0.0149105606,0.0136778645,-0.0283193575,0.2422966104,0.2023004286,0.0108868501,TREND_UP,,true
2020-06-27-XLB-03557,2020-06-27T00:00:00Z,177,XLB,TREND_UP,clean,v1,153.4134168863,153.8172423975,151.0089730054,151.4075184506,1086470.8974352204,-0.0131613492,0.0117739234,0.0216144361,-0.0281746379,0.1913262557,0.9488529100,0.0120577262,TREND_UP,,true
2020-06-27-XLY-03558,2020-06-27T00:00:00Z,177,XLY,TREND_UP,clean,v1,174.6694765881,175.3798237942,170.4575587663,171.1536076088,1007137.7062368272,-0.0203340395,0.0093296233,0.0025963635,-0.0294296717,0.1516063792,-0.1986796868,0.0269633030,TREND_UP,,true
2020-06-27-CASH-03559,2020-06-27T00:00:00Z,177,CASH,TREND_UP,clean,v1,156.6698992222,156.6871876164,156.6670179777,156.6843061070,1050730.6880443757,0.0000919527,0.0001925559,0.0079472772,0.0000000000,0.0031290326,0.8388661234,-0.0000179762,TREND_UP,,true
2020-06-28-SPY-03560,2020-06-28T00:00:00Z,178,SPY,TREND_UP,clean,v1,102.8660028993,104.0822862139,102.6644452215,103.8787441508,1124202.3163065223,0.0097970988,0.0105036047,-0.0782870228,-0.0989482245,0.3533532962,1.1301278032,-0.0007663253,TREND_UP,,true
2020-06-28-QQQ-03561,2020-06-28T00:00:00Z,178,QQQ,TREND_UP,clean,v1,115.5448249659,115.6937793416,114.6544508989,114.8024482411,990220.8122470162,-0.0064457398,0.0121167958,-0.0092975136,-0.1423139217,0.2185921308,0.2109393130,-0.0068940852,TREND_UP,,true
2020-06-28-TLT-03562,2020-06-28T00:00:00Z,178,TLT,TREND_UP,clean,v1,97.5699160430,97.8500771202,97.5232875833,97.8033371091,1066048.1619628672,0.0023894896,0.0109521224,-0.0324240811,-0.0411855461,0.2536281778,0.9475426106,0.0037997127,TREND_UP,,true
2020-06-28-GLD-03563,2020-06-28T00:00:00Z,178,GLD,TREND_UP,clean,v1,100.9124188501,101.4894383012,97.5074179735,98.0681739693,858782.6956843057,-0.0285901110,0.0104347702,-0.0525483908,-0.1436680084,0.2921779274,-1.5743566931,-0.0049476633,TREND_UP,,true
2020-06-28-IWM-03564,2020-06-28T00:00:00Z,178,IWM,TREND_UP,clean,v1,121.4231822845,122.3275873614,121.2729912267,122.1764645518,964066.3314883575,0.0061846122,0.0096494870,-0.0067548856,-0.0340335000,0.1725655642,-0.1810947608,0.0003051362,TREND_UP,,true
2020-06-28-EEM-03565,2020-06-28T00:00:00Z,178,EEM,TREND_UP,clean,v1,148.7527560121,148.9018943917,147.8605374318,148.0089300572,1063235.1060802827,-0.0050129619,0.0116936911,0.1542296039,-0.0050004180,0.1900224808,0.7697714315,-0.0024831446,TREND_UP,,true
2020-06-21-HYG-03566,2020-06-21T00:00:00Z,178,HYG,TREND_UP,stale_timestamp,v1,124.1814409894,124.6122738469,121.6224294915,122.0458531790,980542.1045737001,-0.0173469101,0.0113215278,-0.0058390892,-0.0632071210,0.1975993683,-0.4774199522,-0.0233946784,TREND_UP,STALE_TIMESTAMP,false
2020-06-28-LQD-03567,2020-06-28T00:00:00Z,178,LQD,TREND_UP,clean,v1,120.0371958367,120.2189889383,120.0069192704,120.1886741651,1029667.6898623256,0.0012611327,0.0077267483,0.0920682814,0.0000000000,0.1255596599,0.3288512798,0.0132043580,TREND_UP,,true
2020-06-28-VNQ-03568,2020-06-28T00:00:00Z,178,VNQ,TREND_UP,clean,v1,160.1135345844,160.6591789939,156.8719987971,157.4084245722,828839.5613992300,-0.0170392969,0.0121653965,-0.0802010562,-0.0929220035,0.3848234916,-1.7192743850,-0.0022415782,TREND_UP,,true
2020-06-28-DBC-03569,2020-06-28T00:00:00Z,178,DBC,TREND_UP,clean,v1,113.6101422751,114.0820206480,110.8129012336,111.2750809570,1136736.4921111001,-0.0207674405,0.0108478873,-0.0765873439,-0.1766270113,0.3549819707,2.0564851079,-0.0119085654,TREND_UP,,true
2020-06-28-XLK-03570,2020-06-28T00:00:00Z,178,XLK,TREND_UP,clean,v1,123.6675546983,124.0229169328,121.5531538871,121.9034469077,929188.7271852712,-0.0143676422,0.0117158010,0.0455189701,-0.0743996545,0.1903817668,-0.5604462133,0.0050899979,TREND_UP,,true
2020-06-28-XLF-03571,2020-06-28T00:00:00Z,178,XLF,TREND_UP,clean,v1,173.9983073605,174.1468700264,173.1091475518,173.2570773431,959010.3616527056,-0.0042690837,0.0084159078,0.0705622791,-0.0179830829,0.1367585025,-0.4092079568,0.0115542824,TREND_UP,,true
2020-06-28-XLE-03572,2020-06-28T00:00:00Z,178,XLE,TREND_UP,clean,v1,139.3516631659,139.5967306686,137.8887751358,138.1316971741,978433.8923641645,-0.0087931316,0.0110385934,0.0012172002,-0.0294170780,0.1793771427,-0.0827298524,-0.0197707694,TREND_UP,,true
2020-06-28-XLP-03573,2020-06-28T00:00:00Z,178,XLP,TREND_UP,clean,v1,114.8232770903,114.9748636454,113.9172510773,114.0678403254,967167.9368735591,-0.0066008635,0.0100204127,-0.0047329588,-0.0795875812,0.1738752774,-0.3644856619,0.0035522446,TREND_UP,,true
2020-06-28-XLU-03574,2020-06-28T00:00:00Z,178,XLU,TREND_UP,clean,v1,127.1196528390,127.4365205734,125.2322033686,125.5451463731,849487.2617503658,-0.0124633653,0.0110053849,0.0611522547,-0.0148026573,0.1788375040,-1.6849684248,-0.0022517856,TREND_UP,,true
2020-06-28-XLI-03575,2020-06-28T00:00:00Z,178,XLI,TREND_UP,clean,v1,137.3860491392,137.5152972396,136.6126845926,136.7413261596,950336.1097054594,-0.0047038291,0.0142934087,-0.0087650314,-0.0518980148,0.2527196313,-0.6839686778,0.0022898041,TREND_UP,,true
2020-06-28-XLC-03576,2020-06-28T00:00:00Z,178,XLC,TREND_UP,clean,v1,173.6549523281,175.9380863179,173.2768412418,175.5558363039,1139581.2935266069,0.0108868501,0.0150810072,0.0221317860,-0.0176830230,0.2450663664,1.5164466900,-0.0017858907,TREND_UP,,true
2020-06-28-XLB-03577,2020-06-28T00:00:00Z,178,XLB,TREND_UP,clean,v1,151.4075184506,153.6137550271,151.0423923691,153.2441997056,966832.3586145877,0.0120577262,0.0119828754,0.0369538867,-0.0163857027,0.1947217252,-1.0466238588,0.0086553749,TREND_UP,,true
2020-06-28-XLY-03578,2020-06-28T00:00:00Z,178,XLY,TREND_UP,clean,v1,171.1536076088,176.7794514597,170.2306342921,175.8312531880,902061.6216308195,0.0269633030,0.0108544672,0.0185112603,-0.0029038855,0.1763850916,-1.2656716399,0.0008230664,TREND_UP,,true
2020-06-28-CASH-03579,2020-06-28T00:00:00Z,178,CASH,TREND_UP,clean,v1,156.6843061070,156.6848694258,156.6809262296,156.6814895383,1110232.1550167741,-0.0000179762,0.0002123052,0.0076539108,-0.0000179761,0.0034499603,1.5501036700,0.0003622139,TREND_UP,,true
2020-06-29-SPY-03580,2020-06-29T00:00:00Z,179,SPY,TREND_UP,clean,v1,103.8787441508,103.8946651326,103.7832609499,103.7991697358,939662.5225837126,-0.0007663253,0.0099702427,-0.0619604610,-0.0996384588,0.3065908525,-0.8093179845,0.0121393182,TREND_UP,,true
2020-06-29-QQQ-03581,2020-06-29T00:00:00Z,179,QQQ,TREND_UP,clean,v1,114.8024482411,114.9607398122,113.8565082675,114.0137123161,940446.4410877229,-0.0068940852,0.0106367310,0.0100212185,-0.1482065471,0.1728468793,-0.6661967712,-0.0009441413,TREND_UP,,true
2020-06-29-TLT-03582,2020-06-29T00:00:00Z,179,TLT,TREND_UP,clean,v1,97.8033371091,98.2502764851,97.7290121929,98.1756686184,903550.5382218758,0.0037997127,0.0109867499,-0.0238545238,-0.0352589916,0.2341952419,-1.4723769776,0.0087591529,TREND_UP,,true
2020-06-29-GLD-03583,2020-06-29T00:00:00Z,179,GLD,TREND_UP,clean,v1,98.0681739693,98.1652156302,97.4876012942,97.5841640114,1004904.6177800593,-0.0049476633,0.0104333461,-0.0524327328,-0.1478943868,0.2918849182,0.5781347254,0.0048113875,TREND_UP,,true
2020-06-22-IWM-03584,2020-06-22T00:00:00Z,179,IWM,TREND_UP,stale_timestamp,v1,122.1764645518,122.2212090730,122.1690084589,122.2137507047,1064239.8535426967,0.0003051362,0.0095375616,0.0000994294,-0.0337387037,0.1549853768,0.7167587603,0.0012868718,TREND_UP,STALE_TIMESTAMP,false
2020-06-29-EEM-03585,2020-06-29T00:00:00Z,179,EEM,TREND_UP,clean,v1,148.0089300572,148.0824355727,147.5685351969,147.6418584141,1044311.4708218523,-0.0024831446,0.0115602110,0.1301786470,-0.0074680808,0.1878534287,0.4615900909,0.0101798943,TREND_UP,,true
2020-06-29-HYG-03586,2020-06-29T00:00:00Z,179,HYG,TREND_UP,clean,v1,122.0458531790,122.6168978769,118.6659289255,119.2237692743,978096.4395797582,-0.0233946784,0.0124212069,-0.0241523273,-0.0848687182,0.2582000427,-0.4955840259,0.0120107934,TREND_UP,,true
2020-06-29-LQD-03587,2020-06-29T00:00:00Z,179,LQD,TREND_UP,clean,v1,120.1886741651,122.1078342249,119.8712713078,121.7862124740,948290.3305740959,0.0132043580,0.0079596713,0.0990225934,0.0000000000,0.1293446594,-0.5565307307,0.0058769426,TREND_UP,,true
2020-06-29-VNQ-03588,2020-06-29T00:00:00Z,179,VNQ,TREND_UP,clean,v1,157.4084245722,157.4789932293,156.9855658049,157.0559764540,858253.7531139405,-0.0022415782,0.0114127717,-0.0949530125,-0.0949530125,0.4070145698,-1.3128634087,0.0157904232,TREND_UP,,true
2020-06-29-DBC-03589,2020-06-29T00:00:00Z,179,DBC,TREND_UP,clean,v1,111.2750809570,111.5401062733,109.6959253639,109.9578133266,881833.7839359406,-0.0119085654,0.0109466059,-0.0874134333,-0.1863740506,0.3818470237,-1.5062568016,0.0159024586,TREND_UP,,true
2020-06-29-XLK-03590,2020-06-29T00:00:00Z,179,XLK,TREND_UP,clean,v1,121.9034469077,122.6502479439,121.7793492503,122.5255170194,931230.6007625193,0.0050899979,0.0117330053,0.0479804894,-0.0696763401,0.1906613363,-0.4741027939,-0.0222921304,TREND_UP,,true
2020-06-29-XLF-03591,2020-06-29T00:00:00Z,179,XLF,TREND_UP,clean,v1,173.2570773431,175.6755733288,172.8567051035,175.2705482469,1230121.8842346433,0.0115542824,0.0080138212,0.0934600219,-0.0065707786,0.1302245940,2.6981961405,0.0102766897,TREND_UP,,true
2020-06-29-XLE-03592,2020-06-29T00:00:00Z,179,XLE,TREND_UP,clean,v1,138.1316971741,138.6778911613,134.8920455269,135.4275468877,916215.7231306384,-0.0197707694,0.0107148861,-0.0388974613,-0.0484178008,0.2648776419,-1.0406533545,0.0107960894,TREND_UP,,true
2020-06-29-XLP-03593,2020-06-29T00:00:00Z,179,XLP,TREND_UP,clean,v1,114.0678403254,114.5550854895,113.9868009506,114.4737577312,1009849.5396432696,0.0035522446,0.0099452715,-0.0074454893,-0.0763122371,0.1789834709,0.4833361736,-0.0034836880,TREND_UP,,true
2020-06-29-XLU-03594,2020-06-29T00:00:00Z,179,XLU,TREND_UP,clean,v1,125.5451463731,125.6016865240,125.2063506931,125.2627636708,1064887.3260763956,-0.0022517856,0.0110671996,0.0560452825,-0.0170186146,0.1798419936,0.8057096823,-0.0001528161,TREND_UP,,true
2020-06-29-XLI-03595,2020-06-29T00:00:00Z,179,XLI,TREND_UP,clean,v1,136.7413261596,137.1175614981,136.6787039885,137.0547957701,1122698.8370948108,0.0022898041,0.0140508689,-0.0175011381,-0.0497245595,0.2691626087,1.9483011676,0.0042739782,TREND_UP,,true
2020-06-29-XLC-03596,2020-06-29T00:00:00Z,179,XLC,TREND_UP,clean,v1,175.5558363039,175.6185410109,175.1799997385,175.2425925617,1016727.2440118634,-0.0017858907,0.0148099137,0.0320665123,-0.0194357681,0.2406610972,0.0954806759,0.0020575738,TREND_UP,,true
2020-06-29-XLB-03597,2020-06-29T00:00:00Z,179,XLB,TREND_UP,clean,v1,153.2441997056,154.8439257252,152.9789225057,154.5763424862,1112629.9475645241,0.0086553749,0.0120761798,0.0451440087,-0.0078352017,0.1962379224,1.6677095857,0.0030201479,TREND_UP,,true
2020-06-29-XLY-03598,2020-06-29T00:00:00Z,179,XLY,TREND_UP,clean,v1,175.8312531880,176.0050015542,175.8023090280,175.9760335615,915701.2717826403,0.0008230664,0.0105430506,0.0296651361,-0.0020828713,0.1713245730,-1.1687635188,-0.0031072506,TREND_UP,,true
2020-06-29-CASH-03599,2020-06-29T00:00:00Z,179,CASH,TREND_UP,clean,v1,156.6814895383,156.7496065840,156.6701390959,156.7382520296,872612.7052699951,0.0003622139,0.0002077248,0.0078245645,0.0000000000,0.0033755286,-1.6977661866,0.0003128691,TREND_UP,,true
2020-06-30-SPY-03600,2020-06-30T00:00:00Z,180,SPY,TREND_UP,clean,v1,103.7991697358,105.3219881122,103.5471595061,105.0669000063,964340.0026290133,0.0121393182,0.0105337467,-0.0461833545,-0.0886420743,0.2789345438,-0.5011205054,0.0037559172,TREND_UP,,true
2020-06-30-QQQ-03601,2020-06-30T00:00:00Z,180,QQQ,TREND_UP,clean,v1,114.0137123161,114.0352413260,113.8846093733,113.9061180664,944181.5561450119,-0.0009441413,0.0104769101,0.0006635412,-0.1490103809,0.1702497885,-0.6020815764,0.0097191502,TREND_UP,,true
2020-06-23-TLT-03602,2020-06-23T00:00:00Z,180,TLT,TREND_UP,stale_timestamp,v1,98.1756686184,99.2128816970,98.0036814807,99.0393814808,1035993.0678108735,0.0087591529,0.0107714841,-0.0014278779,-0.0267715605,0.1783683320,0.4968002854,-0.0013321965,TREND_UP,STALE_TIMESTAMP,false
2020-06-30-GLD-03603,2020-06-30T00:00:00Z,180,GLD,TREND_UP,clean,v1,97.5841640114,98.1491665056,97.4902609650,98.0548105666,1222608.6414777725,0.0048113875,0.0098195075,-0.0296476713,-0.1437846978,0.2287448961,2.8450228365,0.0032671087,TREND_UP,,true
2020-06-30-IWM-03604,2020-06-30T00:00:00Z,180,IWM,TREND_UP,clean,v1,122.2137507047,122.4026205575,122.1822960197,122.3711253683,900328.8182310386,0.0012868718,0.0095400089,0.0021260701,-0.0324944489,0.1550251450,-0.7597737854,0.0048165290,TREND_UP,,true
2020-06-30-EEM-03605,2020-06-30T00:00:00Z,180,EEM,TREND_UP,clean,v1,147.6418584141,149.4561844056,147.3412627100,149.1525130407,969936.0289434840,0.0101798943,0.0111394253,0.1191164067,0.0000000000,0.1810156616,-0.4965958992,0.0005477382,TREND_UP,,true
2020-06-30-HYG-03606,2020-06-30T00:00:00Z,180,HYG,TREND_UP,clean,v1,119.2237692743,120.9542304011,118.9373748627,120.6643754250,958492.4970184637,0.0120107934,0.0125710806,-0.0023005926,-0.0738109923,0.2096481100,-0.6834406247,0.0005614876,TREND_UP,,true
2020-06-30-LQD-03607,2020-06-30T00:00:00Z,180,LQD,TREND_UP,clean,v1,121.7862124740,122.6480401879,121.6430663581,122.5040503336,995192.8253654804,0.0058769426,0.0079467555,0.0977930466,0.0000000000,0.1291347772,-0.0010681216,-0.0083124022,TREND_UP,,true
2020-06-30-VNQ-03608,2020-06-30T00:00:00Z,180,VNQ,TREND_UP,clean,v1,157.0559764540,160.0595304377,156.5599803877,159.5556402217,1075195.5869998205,0.0157904232,0.0122827141,-0.0728734192,-0.0805485103,0.3696320815,0.9341791400,0.0054784966,TREND_UP,,true
2020-06-30-DBC-03609,2020-06-30T00:00:00Z,180,DBC,TREND_UP,clean,v1,109.9578133266,112.0757161877,109.6080934118,111.7203904110,974907.9508194872,0.0159024586,0.0118667478,-0.0688225861,-0.1733319719,0.3534206853,-0.2931602476,0.0123483724,TREND_UP,,true
2020-06-30-XLK-03610,2020-06-30T00:00:00Z,180,XLK,TREND_UP,clean,v1,122.5255170194,123.0717879801,119.2901529643,119.8243811102,1135270.1492738337,-0.0222921304,0.0123319819,0.0064041167,-0.0901857875,0.2003947060,1.7095820560,0.0156782928,TREND_UP,,true
2020-06-30-XLF-03611,2020-06-30T00:00:00Z,180,XLF,TREND_UP,clean,v1,175.2705482469,177.4449976258,174.9103080409,177.0810362551,997613.2985904214,0.0102766897,0.0080828870,0.1030941673,0.0000000000,0.1313469141,-0.1083262812,-0.0108888713,TREND_UP,,true
2020-06-30-XLE-03612,2020-06-30T00:00:00Z,180,XLE,TREND_UP,clean,v1,135.4275468877,137.1931473280,135.1351293083,136.8975556794,879639.9209651283,0.0107960894,0.0110864239,-0.0283453901,-0.0380887782,0.2462936324,-1.5075732812,-0.0134827763,TREND_UP,,true
2020-06-30-XLP-03613,2020-06-30T00:00:00Z,180,XLP,TREND_UP,clean,v1,114.4737577312,114.5535159021,113.9961799004,114.0756607022,988221.1989123997,-0.0034836880,0.0099606108,-0.0085959517,-0.0795244786,0.1819171456,0.0339871964,-0.0068742527,TREND_UP,,true
2020-06-30-XLU-03614,2020-06-30T00:00:00Z,180,XLU,TREND_UP,clean,v1,125.2627636708,125.2665921048,125.2397951149,125.2436229638,1054929.3069385765,-0.0001528161,0.0086542645,0.0225674785,-0.0171688185,0.1406317977,0.6148328250,0.0010876858,TREND_UP,,true
2020-06-30-XLI-03615,2020-06-30T00:00:00Z,180,XLI,TREND_UP,clean,v1,137.0547957701,137.7594741671,136.9376419294,137.6418185418,1071126.2170807063,0.0042739782,0.0140887285,-0.0148342628,-0.0456544114,0.2635551177,1.0503603896,0.0103452903,TREND_UP,,true
2020-06-30-XLC-03616,2020-06-30T00:00:00Z,180,XLC,TREND_UP,clean,v1,175.2425925617,175.6758017832,175.1704776487,175.6035383357,1081109.9900977933,0.0020575738,0.0143413292,0.0489065255,-0.0174161078,0.2330466001,0.7596897901,-0.0116134807,TREND_UP,,true
2020-06-30-XLB-03617,2020-06-30T00:00:00Z,180,XLB,TREND_UP,clean,v1,154.5763424862,155.1375426745,154.4829738035,155.0438915783,882181.3355422990,0.0030201479,0.0115057637,0.0624198022,-0.0048341878,0.1869686597,-2.2988054703,-0.0015696084,TREND_UP,,true
2020-06-30-XLY-03618,2020-06-30T00:00:00Z,180,XLY,TREND_UP,clean,v1,175.9760335615,176.0853938899,175.3210595197,175.4300805655,974620.2649857550,-0.0031072506,0.0104892840,0.0316495130,-0.0051788375,0.1704508649,-0.5010727400,0.0105094016,TREND_UP,,true
2020-06-30-CASH-03619,2020-06-30T00:00:00Z,180,CASH,TREND_UP,schema_drift,v1_optional_extension,156.7382520296,156.7971090334,156.7284443192,156.7872982540,1079500.8686973881,0.0003128691,0.0002077945,0.0078208648,0.0000000000,0.0033766606,1.0361051375,0.0005269321,TREND_UP,OPTIONAL_FIELD_ADDED,true
2020-06-24-SPY-03620,2020-06-24T00:00:00Z,181,SPY,TREND_UP,stale_timestamp,v1,105.0669000063,105.5414861011,104.9879754914,105.4622645948,1091151.8058163349,0.0037559172,0.0105798055,-0.0367173167,-0.0852126531,0.2575955788,0.7703525607,0.0111190099,TREND_UP,STALE_TIMESTAMP,false
2020-07-01-QQQ-03621,2020-07-01T00:00:00Z,181,QQQ,TREND_UP,clean,v1,113.9061180664,115.2421626796,113.6847039332,115.0185860976,909935.0474248737,0.0097191502,0.0102508533,0.0231867493,-0.1406991615,0.1665763659,-1.1270462240,-0.0042075836,TREND_UP,,true
2020-07-01-TLT-03622,2020-07-01T00:00:00Z,181,TLT,TREND_UP,clean,v1,99.0393814808,99.0657694643,98.8811765559,98.9075294089,1007269.3067907871,-0.0013321965,0.0100458594,-0.0190228643,-0.0279973246,0.2076318983,0.0797742101,0.0214769569,TREND_UP,,true
2020-07-01-GLD-03623,2020-07-01T00:00:00Z,181,GLD,TREND_UP,clean,v1,98.0548105666,98.4399709988,97.9907394211,98.3756901835,1036393.7887147039,0.0032671087,0.0096695112,-0.0335518135,-0.1409827747,0.2354171211,0.5485014197,0.0047810131,TREND_UP,,true
2020-07-01-IWM-03624,2020-07-01T00:00:00Z,181,IWM,TREND_UP,clean,v1,122.3711253683,123.0804011227,122.2532445540,122.9619511625,904174.8246406766,0.0048165290,0.0095382722,0.0020595958,-0.0278231897,0.1549969230,-0.6617791264,0.0102419272,TREND_UP,,true
2020-07-01-EEM-03625,2020-07-01T00:00:00Z,181,EEM,TREND_UP,clean,v1,149.1525130407,149.2505802128,149.1361737337,149.2342319538,986499.4232318376,0.0005477382,0.0106990033,0.1294756565,0.0000000000,0.1738588036,-0.2026163933,0.0010175681,TREND_UP,,true
2020-07-01-HYG-03626,2020-07-01T00:00:00Z,181,HYG,TREND_UP,clean,v1,120.6643754250,120.7457039182,120.6508251153,120.7321459980,1091151.6502158560,0.0005614876,0.0124913682,0.0043977893,-0.0732908027,0.2029847335,1.1366910625,0.0034744134,TREND_UP,,true
2020-07-01-LQD-03627,2020-07-01T00:00:00Z,181,LQD,TREND_UP,clean,v1,122.5040503336,122.7077109205,121.2879932733,121.4899679682,1058886.5854795789,-0.0083124022,0.0083862838,0.0895045112,-0.0082779497,0.1362771117,0.6470742066,0.0019210327,TREND_UP,,true
2020-07-01-VNQ-03628,2020-07-01T00:00:00Z,181,VNQ,TREND_UP,clean,v1,159.5556402217,160.6079494967,159.3808152143,160.4321640827,982731.5675598707,0.0054784966,0.0123544622,-0.0583065741,-0.0754974750,0.3368086839,-0.0443339878,0.0083130104,TREND_UP,,true
2020-07-01-DBC-03629,2020-07-01T00:00:00Z,181,DBC,TREND_UP,clean,v1,111.7203904110,113.3878494529,111.4444774138,113.1085082565,973744.5921117279,0.0123483724,0.0111287355,-0.0762542458,-0.1630606809,0.3587685254,-0.3211411200,0.0137307354,TREND_UP,,true
2020-07-01-XLK-03630,2020-07-01T00:00:00Z,181,XLK,TREND_UP,clean,v1,119.8243811102,122.0994926048,119.4486527636,121.7178270582,941261.8567997819,0.0156782928,0.0127922762,0.0234517264,-0.0758090470,0.2078744885,-0.3447226414,-0.0121200309,TREND_UP,,true
2020-07-01-XLF-03631,2020-07-01T00:00:00Z,181,XLF,TREND_UP,clean,v1,177.0810362551,177.4666787790,174.7818175731,175.1632836648,879254.5602882643,-0.0108888713,0.0088199803,0.0856328386,-0.0108298022,0.1433246804,-1.4001801220,-0.0049952268,TREND_UP,,true
2020-07-01-XLE-03632,2020-07-01T00:00:00Z,181,XLE,TREND_UP,clean,v1,136.8975556794,137.2667075026,134.6999757735,135.0641838081,992754.6682954401,-0.0134827763,0.0110500678,-0.0509709729,-0.0509709729,0.2984958714,0.4827733056,0.0116591939,TREND_UP,,true
2020-07-01-XLP-03633,2020-07-01T00:00:00Z,181,XLP,TREND_UP,clean,v1,114.0756607022,114.2324976868,113.1384024115,113.2941649563,1008232.6427455643,-0.0068742527,0.0095321872,-0.0281055592,-0.0858303610,0.2204776800,0.4006239723,-0.0038629612,TREND_UP,,true
2020-07-01-XLU-03634,2020-07-01T00:00:00Z,181,XLU,TREND_UP,clean,v1,125.2436229638,125.4071975857,125.2163778206,125.3799227922,956767.2876969553,0.0010876858,0.0086436489,0.0206776301,-0.0160992254,0.1404592946,-0.6435333305,-0.0023314924,TREND_UP,,true
