asset,momentum_5d,momentum_20d,momentum_60d,realized_vol,trend_strength,vol_adjusted_momentum,momentum_5d_zscore,momentum_20d_zscore,momentum_60d_zscore,vol_adjusted_momentum_zscore,trend_strength_zscore,composite_alpha_score,alpha_rank,Date,calibrated_state_0_probability,calibrated_state_1_probability,calibrated_state_2_probability,calibrated_most_likely_state,regime_adjusted_alpha,allocation_preference_rank,alpha_dispersion
TLT,-0.003302374803907493,-0.034992927721909206,-0.0010081864557481834,0.1791094152797883,-0.007991811088739031,-0.19537179364494303,0.16520367282562165,-0.31666084325646393,-0.03397038686644369,-0.9805739328150281,-0.09327777154599261,-0.2741941595027085,0.625,2025-04-20,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.192091210230187,0.625,0.5636508892086616
VIX,-0.015604289761204537,0.33078988800490916,0.9417156993898734,2.91289185156261,0.3731085675356003,0.11356064861366486,-0.40599740567440845,2.248822055826124,2.288173078146238,0.9183076916844154,2.2971415996828477,1.464457449547371,1.0,2025-04-20,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,1.0259496567117388,1.0,0.5636508892086616
BTC-USD,0.04147183961823431,0.027589024564529385,-0.10998269290294616,0.502669714902544,-0.02426944782304885,0.05488499455328885,1.3404878167939864,0.016851401492055062,-0.30184675593936694,0.4591840033815218,-0.19642108054526405,0.28497832524031835,0.75,2025-04-21,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.1996462342015854,0.75,0.6229270358309464
DIA,-0.037705528565248114,-0.09004113801115854,-0.1340002651420903,0.40888696841720945,-0.04689261122070687,-0.22021033920377894,-1.1723184253722514,-0.4967918491929719,-0.35157556527408085,-0.6886810582690617,-0.3360275200180128,-0.6251553165427717,0.25,2025-04-21,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.4379627981658393,0.25,0.6229270358309464
ETH-USD,0.001032345777202126,-0.17095692407314234,-0.4235358728751959,0.8296290562395028,-0.16548570911288063,-0.20606429197169943,0.05708303983415396,-0.8501182960374963,-0.9510641767459627,-0.6296551447561036,-1.0678597510703447,-0.6665487202518658,0.125,2025-04-21,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.46696162523220525,0.125,0.6229270358309464
GLD,0.026409064575242613,0.09743710505275649,0.16458174733665176,0.2586896718154733,0.047017042759469385,0.37665634027422495,0.8624492557665009,0.32184966325164155,0.26664378768495295,1.8018097780503157,0.24348438085290874,0.7070839013611373,0.875,2025-04-21,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.4953592103970448,0.875,0.6229270358309464
QQQ,-0.024922371949530064,-0.08375297822180061,-0.19260673830496466,0.57523682094157,-0.06379293175302869,-0.14559738732425104,-0.7666267930850089,-0.4693340036514047,-0.47292130749471356,-0.3773504390272299,-0.44031857489806936,-0.5082117665066189,0.5,2025-04-21,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.35603607844357943,0.5,0.6229270358309464
SPY,-0.022409913652729152,-0.08394384580210879,-0.15556566182137377,0.5185730030962937,-0.055676860430720065,-0.1618746932464613,-0.6868903603615386,-0.4701674450260759,-0.39622710161644753,-0.44526926015272006,-0.3902346940588545,-0.4857510473398495,0.625,2025-04-21,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.3403008536845616,0.625,0.6229270358309464
TLT,-0.026157922899443187,-0.060006315487196815,-0.02212865152150234,0.18300760217867354,-0.010691568824044206,-0.3278897421354748,-0.8058387574466105,-0.3656419507557484,-0.11994340494115745,-1.1379850242674072,-0.11263265054881719,-0.5337092876126414,0.375,2025-04-21,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.3738987845493862,0.375,0.6229270358309464
VIX,0.036151970810085476,0.553513963421312,1.159642402577235,2.9317912895249503,0.3802761159589454,0.18879719214630727,1.1716542238707681,2.3133524799200003,2.3269345243267763,1.017947145040685,2.3000098902864536,1.8273139116522914,1.0,2025-04-21,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,1.2801546954769414,1.0,0.6229270358309464
BTC-USD,0.10066629513255965,0.1328251834527021,-0.027918241687506673,0.5375010187196907,-0.01731526479561063,0.24711615201974355,1.456713135892721,0.5196986184565465,-0.11852817841935738,1.1902192072147175,-0.1629405734104346,0.6452963611335367,0.875,2025-04-22,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.4520729369002203,0.875,0.542783715353743
DIA,0.001302982439251421,-0.07100278923592951,-0.09521230721294816,0.42245538026784507,-0.04893126218014876,-0.16807168887495844,-0.6291893539363763,-0.6776373651595801,-0.34006743110945525,-0.7746796801933681,-0.356342063060976,-0.5877127089018116,0.25,2025-04-22,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.41173176600610784,0.25,0.542783715353743
ETH-USD,0.11044422517454944,-0.02115595579473084,-0.3392634296341942,0.910273087485935,-0.15998630251196022,-0.023241328438217426,1.6619781181796371,-0.38482472241382976,-1.1435097979395834,-0.08926217501831273,-1.0356883437472608,-0.1331750220545268,0.625,2025-04-22,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.09329794334526371,0.625,0.542783715353743
GLD,0.016300765431754183,0.07964318919277846,0.14910983442911374,0.2672532555662064,0.04859217428405138,0.29800643222865636,-0.31434565521089225,0.20729441520645742,0.4642671599484022,1.4310602076324987,0.24022864317397366,0.40240753135333635,0.75,2025-04-22,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.28191318824440803,0.75,0.542783715353743
QQQ,0.0008557419817432077,-0.06651249542500015,-0.15384936907771518,0.5839382536625202,-0.06447490808490275,-0.11390330228894409,-0.6385781309264124,-0.6512602674240916,-0.533106902926659,-0.518324864247435,-0.45142570809094834,-0.5785226306564237,0.375,2025-04-22,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.40529350614138876,0.375,0.542783715353743
SPY,0.0015957636445003143,-0.06602068836550101,-0.11851838625523647,0.528331662818062,-0.057022842247954286,-0.12496068854430198,-0.6230430910104527,-0.6483712709749423,-0.4167935330896199,-0.5706545420722352,-0.4058399049195266,-0.557193605018897,0.5,2025-04-22,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.39035110782344534,0.5,0.542783715353743
TLT,-0.011995854170170572,-0.05413974315579129,-0.028412073591135067,0.18540223853275672,-0.012985518118331263,-0.2920123488488836,-0.9083676104126409,-0.5785796568440987,-0.12015392580183647,-1.3612355493695865,-0.1364546319102992,-0.6651707773610722,0.125,2025-04-22,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.4659962847668916,0.125,0.542783715353743
VIX,0.031028670763252553,0.42119941280973894,0.678748008334098,2.9656367576872507,0.38669339014126836,0.1420266361744892,-0.00516741257558368,2.213680249153539,2.2078926093381095,0.6928773960537213,2.3084625819654723,1.4740708515058585,1.0,2025-04-22,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,1.0326844829384692,1.0,0.542783715353743
BTC-USD,0.10951114938125506,0.1275080702916811,-0.029806536232584002,0.5376828063995409,-0.01052762708601962,0.2371436630929435,1.3437902357154894,1.9976974320352476,-0.0934184675404715,1.4243950731054502,-0.12936312289671045,1.1213262855769968,1.0,2025-04-23,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.7855634986903428,1.0,0.40811504771825263
DIA,0.011626057905664622,-0.022489861448084736,-0.08588426984810449,0.40201549482775106,-0.04860608744647832,-0.05594277269765639,-0.31380562417745955,-0.4967992262812932,-0.3051201867921507,-0.44625196607534334,-0.37001882643430617,-0.3990772059368093,0.25,2025-04-23,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.2795800742171754,0.25,0.40811504771825263
ETH-USD,0.13038979612830537,-0.010758183908509689,-0.3501862479976088,0.912764336869612,-0.15343916715959816,-0.011786376257211822,1.6973513131621836,-0.30169900003491457,-1.3028991548134936,-0.16442032129316533,-1.0325634333736031,-0.14775967593672973,0.625,2025-04-23,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.10351546154514747,0.625,0.40811504771825263
GLD,-0.008068735332880106,0.06015634264711478,0.12155575404143204,0.28327305773632133,0.0496082539551812,0.2123616807324826,-0.6473192087441175,0.8776242577417662,0.4779965133248086,1.266222137525626,0.2506953832200798,0.5077367040658013,0.875,2025-04-23,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.35570326566829247,0.875,0.40811504771825263
QQQ,0.02355323984963853,0.00865400193833854,-0.13466028783884554,0.5582375680392,-0.0617231912656554,0.015502363928561053,-0.11182954066477027,0.02112966942696579,-0.48925685211617204,0.00975219165097415,-0.4529188654090363,-0.1572198259388075,0.5,2025-04-23,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.1101429246032739,0.5,0.40811504771825263
SPY,0.01711596359402523,-0.002384963800519335,-0.1048594118528604,0.5022955083373987,-0.05536059929885384,-0.004748128862257958,-0.2208390160551331,-0.1624506161640757,-0.3767541478397453,-0.11949815826341978,-0.4127073119061195,-0.23342418047149432,0.375,2025-04-23,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.1635291335347207,0.375,0.40811504771825263
TLT,-0.002398951342469813,-0.04931941040377996,-0.01897462845725706,0.18893549499649095,-0.015201187453280252,-0.26103835282351767,-0.5513065235913938,-0.9429801798309282,-0.05252641732791297,-1.7552905050871672,-0.15890000405108765,-0.7706087435556821,0.125,2025-04-23,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.5398625792469244,0.125,0.40811504771825263
VIX,-0.04047213730285726,-0.05229845672497957,0.5623285114384362,2.655191479089488,0.3747794904552775,-0.01969667993319775,-1.1960416356447985,-0.992522336892768,2.1419787131051375,-0.21490845156295457,2.305776180850783,0.07902664219672478,0.75,2025-04-23,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.055363408788606516,0.75,0.40811504771825263
BTC-USD,0.10439720660606411,0.1204619974623573,-0.024203075501851745,0.5377816426100319,-0.004131584093772678,0.22399797225824863,1.1565239801515286,0.7024644561876513,-0.057867739600580476,0.6529605140395093,-0.08651744905915437,0.5524109428684715,1.0,2025-04-24,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.38700053550540775,1.0,0.33019042544940874
DIA,0.024580769658930857,0.046863767365046494,-0.07417825881695284,0.35100066860244533,-0.045191943291261416,0.1335147524124118,-0.052490966327273667,0.2879820481289193,-0.2700013139807512,0.25236183255942574,-0.3747458931395137,0.03489393557500459,0.5,2025-04-24,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.024445518192121072,0.5,0.33019042544940874
ETH-USD,0.09728228062771804,-0.025066191583666297,-0.37269159534711016,0.9144561038050458,-0.1468391111883034,-0.027411038626530066,1.048751042897911,-0.11710517417532428,-1.5371242513599153,-0.4601090522761973,-1.0882711915234429,-0.3336551235525819,0.375,2025-04-24,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.23374756267222727,0.375,0.33019042544940874
GLD,0.006370090938635942,0.10135137272914241,0.1378814302886242,0.26785379520981367,0.052314943210400866,0.37838318717773795,-0.32833618819483285,0.5948393441644874,0.6301450556338775,1.336474138357249,0.3097161703392971,0.5370800214425346,0.875,2025-04-24,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.3762602073525646,0.875,0.33019042544940874
QQQ,0.052353069488417114,0.1057089747450779,-0.11031212956075542,0.5130074189917575,-0.055052133088141275,0.20605739962364233,0.3681883683588828,0.6193800073643829,-0.4233815849193015,0.5735317563685738,-0.443960756794811,0.24508563449146475,0.75,2025-04-24,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.17169875618387737,0.75,0.33019042544940874
SPY,0.03852502042933992,0.0819544363482907,-0.08601778866220489,0.45584503422194633,-0.050157840730650105,0.17978573900267147,0.15872878042789168,0.48560181373111344,-0.3202574935172674,0.4572185590377939,-0.4096046454834333,0.16385804876067434,0.625,2025-04-24,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.11479344034709102,0.625,0.33019042544940874
TLT,0.008111676576253446,-0.04964986895788692,-0.008638640265395292,0.18861015281722834,-0.017630865790353,-0.26324070160740426,-0.3019556186406315,-0.2555528214018062,0.008199837562673139,-1.5042037717721617,-0.181277383839408,-0.4543854953745067,0.25,2025-04-24,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.318327202431421,0.25,0.33019042544940874
VIX,-0.10725127642795629,-0.41580228401939934,0.4535969601407057,1.8988399355574164,0.3322364717919635,-0.2189770060304414,-2.0494093986734763,-2.317609673999424,1.970287490181265,-1.3082339763141921,2.274661149500466,-0.7452879642110612,0.125,2025-04-24,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.5221236924774135,0.125,0.33019042544940874
BTC-USD,0.11207834742560552,0.13431208199678646,0.036123322718763395,0.5364326482108294,0.001819794240231376,0.2503801408149919,0.9475130185456694,0.7194939233765351,0.25628204187664133,0.7693838992503467,-0.03409802939675853,0.6070741660078162,1.0,2025-04-25,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.42529575195700314,1.0,0.3410984422522798
DIA,0.024683138361363932,0.04696836242349667,-0.07489559236432053,0.35099134150206146,-0.04175088966941887,0.13381629934942657,-0.03311456816870158,0.2629218638343332,-0.3796967343488686,0.23238781329061212,-0.37731005895265396,0.005060855409642941,0.5,2025-04-25,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.0035454651630852786,0.5,0.3410984422522798
ETH-USD,0.12542894352958966,-0.01070821228355101,-0.2892754432234603,0.9147752669441446,-0.1418822986968058,-0.011705839314307616,1.0973148552690617,-0.03857104979456353,-1.6077850749237037,-0.438015786148071,-1.1660583876647805,-0.31787435486538973,0.375,2025-04-25,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.22269208665120924,0.375,0.3410984422522798
GLD,-0.004540651225109493,0.08941087393279301,0.11946666379663973,0.2732339230238803,0.054718463790814686,0.327231966453077,-0.36102332385079644,0.4847817180586885,0.7337195670549921,1.1234313383844043,0.38259177457579713,0.4829192091929063,0.875,2025-04-25,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.3383169630801487,0.875,0.3410984422522798
QQQ,0.06408459948230139,0.11803531119795196,-0.08964799670317392,0.512945429689042,-0.04818443853492027,0.23011280414274746,0.40899387399593995,0.634410315732777,-0.4642068023024822,0.6760146319974432,-0.42798797275254985,0.2716846381827583,0.75,2025-04-25,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.1903331239590499,0.75,0.3410984422522798
SPY,0.0460288740924073,0.08977208888506594,-0.07520555940162033,0.4556577253259064,-0.044773808070838306,0.1970164970227532,0.2063976149440951,0.4866698979473215,-0.38147239984609166,0.5235437871822566,-0.4011219863000518,0.17558257121024326,0.625,2025-04-25,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.12300724661777654,0.625,0.3410984422522798
TLT,0.015537624923852356,-0.04264940348443824,-0.004225577184376217,0.19167971528271363,-0.019770140461342733,-0.22250347889725042,-0.13573281083345073,-0.2055373242109332,0.02514085333917266,-1.4091360406142153,-0.20416479544229493,-0.38602327642920814,0.25,2025-04-25,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.27043493005392094,0.25,0.3410984422522798
VIX,-0.16222595372096715,-0.451776662994533,0.30874608807609616,1.903284957063098,0.28901156381852955,-0.23736680170669558,-2.1303486599018173,-2.3441693449441585,1.8180185491503398,-1.4776096433427763,2.2281494559332926,-0.8384238087087692,0.125,2025-04-25,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.5873715340719334,0.125,0.3410984422522798
BTC-USD,0.08144552694864138,0.21009465757920887,0.06661046659558756,0.46963250066915324,0.01031322399925294,0.44735970632325633,0.45845890386897503,0.883902213013227,0.4330048225640283,1.2809635707264535,0.04504402936763916,0.7041605262726235,1.0,2025-04-26,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.4933111920886758,1.0,0.33961824040166855
DIA,0.05083596348953434,0.04696836242349667,-0.07828940874367607,0.35099134150206146,-0.03823852626847124,0.13381629934942657,0.21944807933515986,0.09675474363217948,-0.4463581396587274,-0.0021555082942624456,-0.39290893744798977,-0.05607758437871113,0.375,2025-04-26,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.039286070387599355,0.375,0.33961824040166855
ETH-USD,0.1532831035179545,0.15548215793745634,-0.26937497521724385,0.7810145159172375,-0.13025088263775064,0.19907716792543262,1.0193933461807996,0.6203757787952208,-1.6060111026359678,0.2649126670232498,-1.2228910541258964,-0.0005173896604071249,0.5,2025-04-26,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.0003624658023658901,0.5,0.33961824040166855
GLD,-0.03441169073032058,0.08941087393279301,0.13442787776608878,0.2732339230238803,0.056889752440745234,0.327231966453077,-0.44619722305150433,0.3015562779086032,0.8445725995378909,0.7893627540014826,0.4651798370871046,0.3745324931788652,0.875,2025-04-26,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.2623848736083192,0.875,0.33961824040166855
QQQ,0.09108544722652878,0.11803531119795196,-0.07803180911539354,0.512945429689042,-0.0415167290863816,0.23011280414274746,0.5337309768319303,0.4396802592950426,-0.44479482863679837,0.3919203350980781,-0.42247941929489463,0.18582743251766534,0.75,2025-04-26,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.1301844520358361,0.75,0.33961824040166855
SPY,0.07153435006565956,0.08977208888506594,-0.07058352172048743,0.4556577253259064,-0.03946107145222211,0.1970164970227532,0.3810687587247398,0.3032992797668433,-0.3995929397343015,0.25647974803340323,-0.4039367024067699,0.09818722709414432,0.625,2025-04-26,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.06878667042313161,0.625,0.33961824040166855
TLT,0.033604691772457285,-0.04264940348443824,-0.021108451093968195,0.19167971528271363,-0.0216297203414354,-0.22250347889725042,0.08489991871317422,-0.3356856399287776,-0.09934047533120063,-1.4603290674624276,-0.24309197326233786,-0.4199688141209579,0.25,2025-04-26,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.29421603257247486,0.25,0.33961824040166855
VIX,-0.26552334781985876,-0.451776662994533,0.27843539693465624,1.903284957063098,0.24645086259497861,-0.23736680170669558,-2.2508027606032743,-2.3098829124823386,1.7185200638950768,-1.5211544991259762,2.175084220083145,-0.8861438909032215,0.125,2025-04-26,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.6208026193935221,0.125,0.33961824040166855
BTC-USD,0.003349173726117538,0.1832453619424652,0.11153707539509172,0.4744393399281474,0.016969021689308583,0.3862355975164649,0.08342819317814901,0.7340572566082142,0.6289599418181296,0.9910921849572988,0.13585386565551083,0.5744986275387308,1.0,2025-04-27,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.4024744248369234,1.0,0.3470638720420213
DIA,0.023349731631834958,0.05703632449449092,-0.07449088515463731,0.34827301550377776,-0.03434201209081733,0.16376900292429414,0.33810334384353175,0.13472869495180168,-0.4971623335729338,0.01411465309766952,-0.4073268462408882,-0.029302943464894836,0.5,2025-04-27,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.020528657078936783,0.5,0.3470638720420213
ETH-USD,0.020220044913674684,0.15278920020149855,-0.23100947366547187,0.7819152177671216,-0.11972678300380046,0.19540379408116837,0.2982517836900489,0.5894301524096505,-1.444649305498861,0.1530410399648576,-1.3112135394688278,-0.15296360459277858,0.375,2025-04-27,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.10716115901479799,0.375,0.3470638720420213
GLD,-0.02050713466501186,0.11333170326133701,0.13269900148317038,0.256325309508063,0.06013475709751637,0.44214012061018126,-0.2203437797073635,0.40205842875271774,0.7570638907489365,1.236600788583898,0.5928081143076487,0.5345625199816745,0.875,2025-04-27,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.37449653046298403,0.875,0.3470638720420213
QQQ,0.06317479617528288,0.11534375871913438,-0.08025368108842224,0.5132449010431441,-0.034896380459149,0.22473434901097714,0.8452119135480718,0.4116130718106027,-0.532047481216282,0.28184821308641855,-0.413195412566283,0.20116690937019416,0.75,2025-04-27,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.14093077383293146,0.75,0.3470638720420213
SPY,0.044362318672583445,0.09171664716364969,-0.07105240875561192,0.45536629160717534,-0.03404458433362456,0.2014129039721931,0.6056650686563345,0.29941506229419684,-0.47634747942463046,0.1794304642322134,-0.404178263782347,0.11115630300280785,0.625,2025-04-27,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.07787236900759666,0.625,0.3470638720420213
TLT,0.02786777688154074,-0.012881757257694915,-0.026856786299888413,0.1605053347325326,-0.02183060305401463,-0.08025750221424839,0.39563343175937504,-0.19729113673090612,-0.20880879988909207,-1.0575447263055098,-0.2748805561006615,-0.2608194155163833,0.25,2025-04-27,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.1827213142283477,0.25,0.3470638720420213
VIX,-0.18743865225508882,-0.4712643594162652,0.3005235422239545,1.8926392528476668,0.20082233911418546,-0.24899851290054373,-2.3459499549681473,-2.3740115300962774,1.7729915670347332,-1.798582617616846,2.0821326381958483,-0.9782983963193503,0.125,2025-04-27,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.6853629678183529,0.125,0.3470638720420213
BTC-USD,0.013656913427839035,0.2452644269426527,0.12129882834026962,0.44187331342465697,0.025877638528392755,0.5550559843539234,0.2115666268503306,0.8086579878483732,0.8063642861556316,1.269812868306629,0.30246541347617234,0.7303926939646475,1.0,2025-04-28,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.5116885668951305,1.0,0.4061868396230203
DIA,0.01606426740815836,0.06903350440385947,-0.06733287580253033,0.3457808620722338,-0.03003367919087252,0.199645243493662,0.260265583796816,0.08024113461356822,-0.5412330432810335,-0.11837450304883894,-0.4307504605228265,-0.09887109817482348,0.5,2025-04-28,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.0692657675117324,0.5,0.4061868396230203
ETH-USD,0.0015297322506406807,0.22158705579096005,-0.21975103099945104,0.7480393721002447,-0.10697526255178647,0.2962237872169985,-0.0337571098575849,0.7107920972388976,-1.630118391766995,0.2588485218269068,-1.4397553023350342,-0.2117432970213688,0.25,2025-04-28,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.1483402354621011,0.25,0.4061868396230203
GLD,0.01784954235692182,0.12307410470500746,0.1666101078349993,0.2581932913246734,0.06334134661924495,0.47667429340851464,0.296380350706142,0.30360763267872454,1.1300710538908727,0.963664344903718,0.7937610328890665,0.6484815429926706,0.875,2025-04-28,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.45430436823061016,0.875,0.4061868396230203
QQQ,0.03926872820445659,0.13543727385300142,-0.05428166752897612,0.50608493555189,-0.027946122658639827,0.26761767509500334,0.7296743398516449,0.3547084306377718,-0.447994351008769,0.14711682937660614,-0.4033744363162658,0.1518344492036014,0.75,2025-04-28,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.10637011070932582,0.75,0.4061868396230203
SPY,0.028818506937530408,0.10951087319757957,-0.055624038659679576,0.4493378762245236,-0.028162514297508157,0.2437160964878455,0.518274238445794,0.24754660620273253,-0.45758433885874045,0.053760422933723725,-0.4062121763497876,0.056532828729996445,0.625,2025-04-28,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,0.03960499927560869,0.625,0.4061868396230203
TLT,0.024392998616628248,0.012450623129156124,-0.013754744681711117,0.14676888068396388,-0.02098952588994729,0.08483149201066635,0.4287495399810756,-0.15363339620837213,-0.15846734255892944,-0.566821838885842,-0.31214626663823347,-0.13661257381907416,0.375,2025-04-28,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.09570617654716126,0.375,0.4061868396230203
VIX,-0.11599300723773409,-0.5193961639878011,0.19025085742681247,1.827907676757078,0.14739342072348638,-0.28414791982780585,-2.411153569774218,-2.3519204930116953,1.2989621274279632,-2.0080066454129035,1.8960121957969085,-1.1400145458756494,0.125,2025-04-28,0.6988672364241985,0.1505663817879007,0.1505663817879007,0,-0.7986558655896804,0.125,0.4061868396230203
BTC-USD,0.003629746708595505,0.14182239670386365,0.11747573669563494,0.35666424527486706,0.030737727417551763,0.3976355874824703,0.13272285845142884,1.0710901510080406,0.7324952588759963,1.5741543145170573,0.4059976110884429,0.8498012927801532,1.0,2025-04-29,0.5161002848787659,0.1505663817879007,0.3333333333333333,0,0.6497026740169509,1.0,0.43509762583840744
DIA,0.01054930370388707,-0.001646771079567455,-0.07341801483771071,0.20408738855853895,-0.028847564238165924,-0.00806895071370423,0.3259538248539066,-0.06867300189991025,-0.5950501022628689,-0.6056302037915818,-0.4532479755937984,-0.24087199436946177,0.25,2025-04-29,0.5161002848787659,0.1505663817879007,0.3333333333333333,0,-0.1841550256127007,0.25,0.43509762583840744
ETH-USD,0.016580104605585344,0.07861659015744649,-0.19604476537289206,0.5942349920064924,-0.0999205880062265,0.1322988232180503,0.49436597713606134,0.568963802438295,-1.4478416290514027,0.14854302248358484,-1.4781516104996117,-0.13811254620482394,0.375,2025-04-29,0.5161002848787659,0.1505663817879007,0.3333333333333333,0,-0.10559184993823943,0.375,0.43509762583840744
GLD,-0.00652452273132087,0.07246475689238685,0.16253280028320916,0.23599570480494125,0.06430645948290636,0.30705964310783335,-0.15083854559818277,0.5200917486954829,1.0458386515840306,1.0875044925632547,0.8900731954513297,0.6415357638635983,0.875,2025-04-29,0.5161002848787659,0.1505663817879007,0.3333333333333333,0,0.49047642643151024,0.875,0.43509762583840744
QQQ,0.01750293874388098,0.02045066009683527,-0.0628349547420729,0.27863195241821676,-0.025822440441542915,0.07339667945239658,0.5201364321656828,0.10687578128395561,-0.5214516097833305,-0.16792861879117468,-0.4096243866310293,-0.04274846355968069,0.625,2025-04-29,0.5161002848787659,0.1505663817879007,0.3333333333333333,0,-0.03268268867181627,0.625,0.43509762583840744
SPY,0.013956824117298039,0.010389549887821259,-0.06427770933380961,0.2535504131957527,-0.026523956141848215,0.04097626880931187,0.4211099834009941,0.026947230287617353,-0.5314850558764431,-0.3421182137885891,-0.4197405453797092,-0.12438854270449334,0.5,2025-04-29,0.5161002848787659,0.1505663817879007,0.3333333333333333,0,-0.09509937146340436,0.5,0.43509762583840744
TLT,0.022212168548162214,0.014965739206866058,-0.01753635966360878,0.14820988890252398,-0.01995353020832813,0.10097665761499126,0.6516432651481707,0.06330188437225995,-0.20642851824951347,-0.01974588048262623,-0.32499217159277083,0.07158512143560711,0.75,2025-04-29,0.5161002848787659,0.1505663817879007,0.3333333333333333,0,0.05472931756126919,0.75,0.43509762583840744
VIX,-0.08689079322718984,-0.2810826637661956,0.23127871164667146,1.3574911573241113,0.1266910503437244,-0.20706040127750533,-2.395093795558062,-2.288597596185741,1.523923004763532,-1.674778912709925,1.789685883157147,-1.0168006312408986,0.125,2025-04-29,0.5161002848787659,0.1505663817879007,0.3333333333333333,0,-0.7773794823235695,0.125,0.43509762583840744
BTC-USD,-0.005417913756789683,0.18312041448385852,0.09502750841461904,0.32114764070948054,0.037602354509628455,0.5702063203058513,-1.2072658144297972,0.8842482780892956,0.5726008731049297,1.2730552478242954,0.6029968580555125,0.4532522305322255,1.0,2025-04-30,0.3333548594831922,0.3332902810336155,0.3333548594831922,0,0.4003635347001328,1.0,0.3399622006021044
DIA,0.013266038650316503,0.02745093980520341,-0.07083418923147422,0.1803421747255641,-0.026293913142706682,0.15221586324428496,1.5199503392422993,0.018885140733517054,-0.5664473876325387,-0.2718168707746206,-0.4849179704665215,0.09351096134043096,0.625,2025-04-30,0.3333548594831922,0.3332902810336155,0.3333548594831922,0,0.08259943689962845,0.625,0.3399622006021044
